ID,Coordenadas X,Coordenadas Y,Longitud corregida,Latitud corregida,Sitio,árbol ID,Codigo SAU,Especie árbol,CAP1,CAP2,CAP3,CAP4,Altura copa,Altura total,Foto Árbol 2023,ID epífita,Nombre común,Nombre común actualizado,Familia,Especie epífita,Ubicación en el árbol,Altura planta,Mortalidad 1 (12-04-2016),Desaparicion 1,12/04/16,Mortalidad 2 (12-05-2016),Desaparicion 2,12/05/16,Mortalidad 3 (16-06-2016),Desaparicion 3,42537,Mortalidad 4 (18-09-2016),Desaparicion 4,42631,Mortalidad (05-2017),Desaparicion (05-2017),42856,Mortalidad (06-2017),Desaparición (06-2017),42887,Mortalidad 7 (12-2017),Desaparición 7 (12-2017),43070,Mortalidad 8 (05/02/2018),Desaparición 8 (05/02/2018),43136,Mortalidad 9 (12/07/2018),Desaparición 9 (12/07/2018),43293,Mortalidad 10 (12/12/2018),Desaparición 10 (12/12/2018),43446,45108,nuevas hojas 1,nuevas hojas 2,nuevas hojas 3,nuevas hojas  4,Nuevas hojas (05-2017),Nuevas hojas (06-2017),Nuevas hojas (12-2017),Nuevas hojas (05/02/2018),Nuevas hojas (12/07/2018),Nuevas Hojas 112/12/2018,nuevas raices 1,nuevas raices 2,nuevas raices 3,nuevas raices 4,Nuevas raices (05-2017),Nuevas raíces (06-2017),Nuevas Raíces (12-2017),Nuevas Raíces (05/02/2018),Nuevas Raíces (12/07/2018),Nuevas Raices 12/12/2018,Estado fitosanitario 1,Estado Fitosanitario 2,Estado Fitosanitario 3,Estado Fitosanitario 4,Estado fitosanitario (05-2017),Estado fitosanitario (06-2017),Estado Fitosanitario (12-2017),Estado Fitosanitario (05/02/2018),Estado Fitosanitario (12/07/2018),Estado fitosanitario 12/12/2018,floracion 1,floracion 2,floracion 3,floracion 4,Floracion (05-2017),Floración (06-2017),Floración (12-2017),Floración (5/02/2018),Floración (12/07/2018),Floración 12/12/2018,fructificacion 1,fructificacion 2,fructificacion 3,fructificacion 4,Fructificacion (05-2017),Fructificación (06-2017),Fructificación (12-2017),Fructificación (05/02/2018),Fructificación (12/07/2018),Frutificación 12/12/2018,Observaciones 12/12/2018,Desaparecido/ muerto 2023,Estado fitosanitario 2023,Fenología 2023,Número de hojas/tallos/ clones 2023,Foto planta 2023,Observaciones 2023
87,-755.827,624.352,-75.5827,6.24352,Parque Urbano El Triángulo,15,00111050530153,Lagerstroemia speciosa,127.2,115.1,114.2,93.3,7,13,8467,255,Guzmania,Guzmania,Bromeliaceae,Guzmania lingulata,rama externa,2.7,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,,,0,,,0,,,0,,1,1,,,0,1,0,0,0,0,-,,,,,,0,0,0,0,-,,0,,,,Bueno,Bueno,Bueno,Bueno,-,,0,,,,0,0,0,1,-,,,,,,0,0,0,0,-,,0,,,,,Si,,,,,
88,-755.827,624.352,-75.5827,6.24352,Parque Urbano El Triángulo,15,00111050530153,Lagerstroemia speciosa,127.2,115.1,114.2,93.3,7,13,8467,276,Neoreegia,Neoreegia,Bromeliaceae,Neoregelia coralina,rama interna,4.9,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,,,0,,1,1,,,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,,,Bueno,Bueno,Bueno,Malo,Bueno,Bueno,0,,,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,,,,Si,,,,,
89,-755.827,624.352,-75.5827,6.24352,Parque Urbano El Triángulo,15,00111050530153,Lagerstroemia speciosa,127.2,115.1,114.2,93.3,7,13,8467,318,Cattleya,Cattleya,Orchidaceae,Cattleya sp.,rama externa,3.7,0,0,0,0,0,0,0,0,0,1,0,1,-,-,0,,,0,,,0,,,0,,1,1,,,0,1,0,0,0,0,-,,,,,,0,0,0,0,-,,0,,,,Bueno,Bueno,Bueno,Malo,-,,0,,,,1,0,0,0,-,,,,,,0,0,0,0,-,,0,,,,,Si,,,,,
90,-7.558.286,624.292,-75.58286,6.24292,Quebrada La Picacha,16,00111050003501,Zygia longifolia,210,140.1,80.5,57.4,8,13,8472,138,Salvini,Salvini,Araceae,Anthurium salvinii,rama externa,2.8,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,,,0,,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,-,,5,6,6,7,0,0,0,0,-,,si,si,si,Si,Regular,Bueno,Regular,Bueno,-,,Bueno,Bueno,Bueno,0,0,0,0,0,-,,,0,,0,0,0,0,0,-,,0,0,,0,,No,Bueno,Infertil,8,,
91,-7.558.286,624.292,-75.58286,6.24292,Quebrada La Picacha,16,00111050003501,Zygia longifolia,210,140.1,80.5,57.4,8,13,8472,193,Aechmea,Aechmea,Bromeliaceae,Aechmea fasciata,rama externa,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,5,1,1,0,0,8,0,0,0,0,0,1,no,0,0,0,Bueno,Regular,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0,,No,Bueno,Infertil,1,,
92,-7.558.286,624.292,-75.58286,6.24292,Quebrada La Picacha,16,00111050003501,Zygia longifolia,210,140.1,80.5,57.4,8,13,8472,315,Cattleya,Cattleya,Orchidaceae,Cattleya sp.,rama externa,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,0,0,1,0,0,0,1,0,0,5,4,4,4,0,0,0,1,0,1,si,si,si,0,Regular,Malo,Malo,Bueno,Bueno,Bueno,Regular,Regular (Hongos),Muy Regular,M,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0,Sin cuerda sosteniendo,Si,,,,,
93,-7.558.286,624.292,-75.58286,6.24292,Quebrada La Picacha,16,00111050003501,Zygia longifolia,210,140.1,80.5,57.4,8,13,8472,365,Cattleya,Cattleya,Orchidaceae,Cattleya sp.,rama externa,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,0,0,1,0,0,0,0,4,1,6,3,7,8,0,0,0,0,si,1,si,0,si,Si,Bueno,Bueno,Bueno,Bueno,Bueno,Regular,Bueno,Regular,Bueno,B,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0,,Si,,,,,
94,-7.558.286,624.292,-75.58286,6.24292,Quebrada La Picacha,16,00111050003501,Zygia longifolia,210,140.1,80.5,57.4,8,13,8472,377,Cattleya,Cattleya,Orchidaceae,Cattleya sp.,rama externa,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,,,0,1,0,0,0,0,4,1,2,8,,,1,0,0,0,si,0,si,si,,,Bueno,Regular,Bueno,Bueno,Bueno,Bueno,Malo,Bueno,,,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,,,,Si,,,,,
95,-7.558.282,624.299,-75.58282,6.24299,Quebrada La Picacha,17,00111050003502,Zygia longifolia,138.8,103.2,94.5,77.6,13,6,8475,54,Salvini,Salvini,Araceae,Anthurium salvinii,rama externa,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,0,0,0,0,0,0,1,2,1,12,13,14,17,0,0,0,0,no,1,si,si,si,Si,Bueno,Bueno,Bueno,Bueno,Malo,Bueno,Bueno,Bueno,Bueno,B,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0,,No,Bueno,Infertil,27,,
96,-7.558.282,624.299,-75.58282,6.24299,Quebrada La Picacha,17,00111050003502,Zygia longifolia,138.8,103.2,94.5,77.6,13,6,8475,244,Guzmania,Guzmania,Bromeliaceae,Guzmania lingulata,rama externa,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,1,1,,,0,1,0,0,0,0,12,1,1,0,,,0,0,0,0,si,1,no,0,,,Bueno,Bueno,Malo,Regular,Bueno,Bueno,Bueno,Bueno,,,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,,,,Si,,,,,
97,-7.558.282,624.299,-75.58282,6.24299,Quebrada La Picacha,17,00111050003502,Zygia longifolia,138.8,103.2,94.5,77.6,13,6,8475,283,Neoreegia,Neoreegia,Bromeliaceae,Neoregelia coralina,rama interna,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,1,1,,,0,,,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,,,Bueno,Malo,Regular,Regular,Bueno,Bueno,0,,,,0,0,1,0,0,0,0,,,,0,0,0,0,0,0,0,,,,,Si,,,,,
98,-7.558.282,624.299,-75.58282,6.24299,Quebrada La Picacha,17,00111050003502,Zygia longifolia,138.8,103.2,94.5,77.6,13,6,8475,298,Cattleya,Cattleya,Orchidaceae,Cattleya sp.,rama externa,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,6,5,4,4,0,0,0,1,0,,si,si,si,0,Bueno,Bueno,Bueno,Bueno,Muerto,,Regular,Regular (Hongos),Regular,R,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,,,Sin cuerda sosteniendo,No,Bueno,Infertil,8,,
99,-7.558.282,624.299,-75.58282,6.24299,Quebrada La Picacha,17,00111050003502,Zygia longifolia,138.8,103.2,94.5,77.6,13,6,8475,332,Cattleya,Cattleya,Orchidaceae,Cattleya sp.,rama externa,3.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,3,1,5,5,6,7,0,0,0,1,si,1,si,si,si,0,Bueno,Bueno,Regular,Bueno,Malo,Regular,Regular,Bueno,Bueno,B,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0,Sin cuerda sosteniendo,No,Bueno,Infertil,18,,
100,-7.558.265,624.319,-75.58265,6.24319,Quebrada La Picacha,18,00111050002098,Zygia longifolia,178.5,106.2,,,7,14,8482,45,Salvini,Salvini,Araceae,Anthurium salvinii,rama externa,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,1,1,,,0,1,0,0,0,0,5,1,2,6,,,0,0,0,0,si,1,si,si,,,Bueno,Bueno,Bueno,Bueno,Bueno,Regular,Bueno,Bueno,,,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,,,,Si,,,,,
101,-7.558.265,624.319,-75.58265,6.24319,Quebrada La Picacha,18,00111050002098,Zygia longifolia,178.5,106.2,,,7,14,8482,132,Salvini,Salvini,Araceae,Anthurium salvinii,rama externa,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,2,1,6,3,9,8,0,0,0,0,si,1,si,0,si,Si,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,B,0,0,0,0,0,0,,0,,1,0,0,0,0,0,0,0,0,,0,,No,Bueno,Frutos,12,,
102,-7.558.265,624.319,-75.58265,6.24319,Quebrada La Picacha,18,00111050002098,Zygia longifolia,178.5,106.2,,,7,14,8482,173,Helecho espada,Helecho espada,Aspleniaceae,Asplenium cf. nidus,rama externa,3.3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,,1,1,,,0,,,0,1,0,1,0,0,8,1,0,,,,0,1,0,0,si,1,0,,,,Bueno,Bueno,Bueno,NA,Bueno,Bueno,0,,,,1,0,0,0,0,0,0,,,,0,0,1,0,0,0,0,,,,,Si,,,,,
103,-7.558.265,624.319,-75.58265,6.24319,Quebrada La Picacha,18,00111050002098,Zygia longifolia,178.5,106.2,,,7,14,8482,211,Aechmea,Billbergia,Bromeliaceae,Billbergia nutans,rama externa,3.4,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,,,0,,,0,0,0,0,0,,0,,0,0,0,0,0,0,1,-,,3,4 Rebrotes,10 Rebrotes,1 Rebrote,0,0,0,0,-,,no,0,si,0,Bueno,Bueno,Bueno,Bueno,-,,Bueno,Bueno,Bueno,B,0,0,0,0,-,,,0,,0,0,0,0,0,-,,0,si,,0,,No,Bueno,Frutos,42,,
104,-7.558.265,624.319,-75.58265,6.24319,Quebrada La Picacha,18,00111050002098,Zygia longifolia,178.5,106.2,,,7,14,8482,302,Cattleya,Cattleya,Orchidaceae,Cattleya sp.,rama externa,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,6,4,5,7,1,0,0,1,si,1,si,si,si,Si,Bueno,Regular,Regular,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,B,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0,,No,Bueno,Infertil,3,,11 hojas en el suelo
105,-755.825,624.344,-75.5825,6.24344,Quebrada La Picacha,19,00111050002699,Zygia longifolia,126,85,62.3,48.5,8,13,8481,40,Salvini,Salvini,Araceae,Anthurium salvinii,rama interna,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,4,1,3,3,3,5,0,0,0,0,si,1,si,0,0,0,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,Regular,B,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0,,No,Bueno,Frutos,16,,
106,-755.825,624.344,-75.5825,6.24344,Quebrada La Picacha,19,00111050002699,Zygia longifolia,126,85,62.3,48.5,8,13,8481,50,Salvini,Salvini,Araceae,Anthurium salvinii,rama externa,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,3,1,4,4,5,7,0,0,0,0,si,0,si,si,si,Si,Bueno,Regular,Regular,Bueno,Bueno,Regular,Bueno,Bueno,Bueno,B,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0,,No,Bueno,Frutos,10,,
107,-755.825,624.344,-75.5825,6.24344,Quebrada La Picacha,19,00111050002699,Zygia longifolia,126,85,62.3,48.5,8,13,8481,127,Salvini,Salvini,Araceae,Anthurium salvinii,rama externa,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,1,1,,,0,,,0,1,1,0,0,1,2,1,0,,,,0,0,0,0,si,1,0,,,,Regular,Bueno,Bueno,Regular,Regular,Bueno,0,,,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,,,,Si,,,,,
108,-755.825,624.344,-75.5825,6.24344,Quebrada La Picacha,19,00111050002699,Zygia longifolia,126,85,62.3,48.5,8,13,8481,312,Cattleya,Cattleya,Orchidaceae,Cattleya sp.,rama interna,3.7,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,,,0,,,0,,,0,0,,0,,0,0,0,0,0,0,0,-,,,,7 Más Rebrote,8,0,0,0,0,0,,0,,si,Si,Regular,Bueno,Bueno,Bueno,-,,0,,Bueno,B,0,0,0,0,-,,,,1,0,0,0,0,0,-,,0,,,0,,No,Bueno,Infertil,22,,
109,-755.825,624.344,-75.5825,6.24344,Quebrada La Picacha,19,00111050002699,Zygia longifolia,126,85,62.3,48.5,8,13,8481,368,Cattleya,Cattleya,Orchidaceae,Cattleya sp.,rama interna,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,1,1,,,0,1,0,0,0,0,5,1,6,7,,,0,0,0,0,si,1,si,si,,,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,,,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,,,,Si,,,,,
110,-755.825,624.344,-75.5825,6.24344,Quebrada La Picacha,19,00111050002699,Zygia longifolia,126,85,62.3,48.5,8,13,8481,385,Schomburgia,Schomburgia,Orchidaceae,Laelia tigrina,rama externa,3.8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,1,1,4,4,5,5,0,0,0,0,si,1,no,si,si,Si,Bueno,Malo,Malo,Bueno,Regular,Bueno,Regular,Bueno,Bueno,B,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0,,No,Bueno,Infertil,13,,
111,-7.558.248,624.348,-75.58248,6.24348,Quebrada La Picacha,20,00111050002093,Zygia longifolia,127.8,101.8,94,79.8,7,16,8480,25,Salvini,Salvini,Araceae,Anthurium salvinii,rama externa,2.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,3,1,3,3,5,5,0,0,0,0,si,1,si,si,si,Si,Bueno,Malo,Malo,Bueno,Regular,Bueno,Regular,Bueno,Bueno,B,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0,,No,Bueno,Flor,11,,
112,-7.558.248,624.348,-75.58248,6.24348,Quebrada La Picacha,20,00111050002093,Zygia longifolia,127.8,101.8,94,79.8,7,16,8480,81,Salvini,Salvini,Araceae,Anthurium salvinii,rama externa,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,0,0,0,0,0,0,1,13,1,8,18,12,10,0,0,0,0,si,1,si,si,si,Si,Regular,Malo,Regular,Bueno,Bueno,Regular,Bueno,Bueno,Bueno,B,0,1,0,0,0,0,si,0,,1,0,0,0,0,0,0,0,0,,0,,No,Bueno,Flor y fruto,23,,
113,-7.558.248,624.348,-75.58248,6.24348,Quebrada La Picacha,20,00111050002093,Zygia longifolia,127.8,101.8,94,79.8,7,16,8480,230,Aechmea,Aechmea,Bromeliaceae,Aechmea fasciata,rama externa,2.6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,0,0,0,1,0,0,0,2,1,1,1 Rebrote,2 Rebrotes,1 Rebrote,0,0,0,0,si,1,no,0,0,Si,Bueno,Bueno,Malo,Bueno,Bueno,Beno,Bueno,Regular,Bueno,B,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0,,No,Bueno,Infertil,5,,
114,-7.558.248,624.348,-75.58248,6.24348,Quebrada La Picacha,20,00111050002093,Zygia longifolia,127.8,101.8,94,79.8,7,16,8480,238,Aechmea,Aechmea,Bromeliaceae,Aechmea fasciata,rama interna,2.6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,,,0,0,1,1,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Si,,,,,
115,-7.558.248,624.348,-75.58248,6.24348,Quebrada La Picacha,20,00111050002093,Zygia longifolia,127.8,101.8,94,79.8,7,16,8480,325,Cattleya,Cattleya,Orchidaceae,Cattleya sp.,rama interna,3.2,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,,,0,,,0,,,0,0,,0,,0,0,0,0,0,0,0,-,,0,,6,6,0,0,0,0,-,,0,,si,Si,Regular,Bueno,Bueno,Bueno,-,,0,,Bueno,B,0,0,0,0,-,,,,,0,0,0,0,0,-,,0,,,0,Sin cuerda sosteniendo,No,Bueno,Infertil,27,,
116,-7.558.248,624.348,-75.58248,6.24348,Quebrada La Picacha,20,00111050002093,Zygia longifolia,127.8,101.8,94,79.8,7,16,8480,336,Cattleya,Cattleya,Orchidaceae,Cattleya sp.,rama interna,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,0,0,1,0,0,0,1,5,1,7,8 Más Rebrotre,8,6,0,0,0,0,-,,0,,si,Si,Regular,Bueno,Bueno,Bueno,-,,0,,Bueno,B,0,0,0,0,-,,,,,0,0,0,0,0,-,,0,,,0,,Si,,,,,
117,-7.558.248,624.348,-75.58248,6.24348,Quebrada La Picacha,20,00111050002093,Zygia longifolia,127.8,101.8,94,79.8,7,16,8480,337,Cattleya,Cattleya,Orchidaceae,Cattleya sp.,rama interna,2.6,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,,1,1,,,0,1,0,0,0,0,5,1,7,8 Más Rebrotre,,,0,0,0,0,si,1,si,si,,,Regular,Bueno,Bueno,,Regular,Bueno,Bueno,Bueno,,,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,,,,Si,,,,,
118,-7.558.224,624.381,-75.5821607457877178,6.2439246884386943,Quebrada La Picacha,21,00111050590079,Ficus benjamina,348.9,,,,7,15,8512,125,Salvini,Salvini,Araceae,Anthurium salvinii,rama externa,3.6,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,,,0,,,0,0,0,0,0,,0,,1,1,1,0,0,0,0,-,,4,4,5,0,0,0,0,0,-,,si,si,si,0,Bueno,Regular,Malo,Bueno,-,,Bueno,Bueno,Bueno,0,0,0,0,0,-,,,0,,0,0,0,0,0,-,,0,0,,0,,Si,,,,,
119,-7.558.224,624.381,-75.5821607457877178,6.2439246884386943,Quebrada La Picacha,21,00111050590079,Ficus benjamina,348.9,,,,7,15,8512,222,Aechmea,Aechmea,Bromeliaceae,Aechmea fasciata,rama externa,2.7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,,0,0,1,1,0,,0,,,0,1,0,1,0,0,4,1,1,0,,,1,0,0,0,si,0,no,0,,,Bueno,Malo,Malo,Bueno,Bueno,Bueno,Bueno,Malo,,,0,0,0,0,1,0,,0,,,0,0,0,0,0,0,0,0,,,,Si,,,,,
120,-7.558.224,624.381,-75.5821607457877178,6.2439246884386943,Quebrada La Picacha,21,00111050590079,Ficus benjamina,348.9,,,,7,15,8512,226,Aechmea,Billbergia,Bromeliaceae,Billbergia nutans,rama externa,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,0,0,,0,,,0,1,0,0,0,0,1,1,0,,,,0,0,0,0,0,0,0,,,,Bueno,Bueno,Bueno,Bueno,Bueno,Regular,0,,,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,,,,Si,,,,,
121,-7.558.224,624.381,-75.5821607457877178,6.2439246884386943,Quebrada La Picacha,21,00111050590079,Ficus benjamina,348.9,,,,7,15,8512,262,Guzmania,Guzmania,Bromeliaceae,Guzmania lingulata,rama externa,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,no,0,,0,Regular,Malo,Malo,Bueno,Bueno,Regular,Regular,Bueno,Bueno,B,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0,,Si,,,,,
122,-7.558.224,624.381,-75.5821607457877178,6.2439246884386943,Quebrada La Picacha,21,00111050590079,Ficus benjamina,348.9,,,,7,15,8512,300,Cattleya,Cattleya,Orchidaceae,Cattleya sp.,rama externa,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Si,,,,,
123,-7.558.219,624.393,-75.5821178304434937,6.24398268041303606,Quebrada La Picacha,22,00111050590083,Ficus benjamina,289.4,,,,7,15,8514,87,Salvini,Salvini,Araceae,Anthurium salvinii,rama interna,3,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,,,0,,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,-,,7,9,,9,0,0,0,0,-,,si,si,si,Si,Bueno,Malo,Malo,Bueno,-,,Bueno,Bueno,Regular,B,0,0,0,0,-,,,0,,0,0,0,0,0,-,,0,0,,0,,No,Bueno,Flor ,15,,
124,-7.558.219,624.393,-75.5821178304434937,6.24398268041303606,Quebrada La Picacha,22,00111050590083,Ficus benjamina,289.4,,,,7,15,8514,170,Helecho espada,Helecho espada,Aspleniaceae,Asplenium cf. nidus,rama interna,3.1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,,,0,0,,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Si,,,,,
125,-7.558.219,624.393,-75.5821178304434937,6.24398268041303606,Quebrada La Picacha,22,00111050590083,Ficus benjamina,289.4,,,,7,15,8514,319,Cattleya,Cattleya,Orchidaceae,Cattleya sp.,rama externa,2.5,0,0,0,0,0,0,0,0,0,1,0,1,-,-,0,,,0,,,0,,,0,0,,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Si,,,,,
126,-7.558.219,624.393,-75.5821178304434937,6.24398268041303606,Quebrada La Picacha,22,00111050590083,Ficus benjamina,289.4,,,,7,15,8514,340,Cattleya,Cattleya,Orchidaceae,Cattleya sp.,rama interna,4.2,0,0,0,0,0,0,1,0,1,1,0,1,-,-,0,,,0,,,0,,,0,0,,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Si,,,,,
127,-7.558.219,624.393,-75.5821178304434937,6.24398268041303606,Quebrada La Picacha,22,00111050590083,Ficus benjamina,289.4,,,,7,15,8514,360,Cattleya,Cattleya,Orchidaceae,Cattleya sp.,rama externa,3.2,0,0,0,0,0,0,0,0,0,1,0,1,-,-,0,,,0,,,0,,,0,0,,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Si,,,,,
128,-7.558.201,624.412,-75.58201,6.24412,Quebrada La Picacha,23,00111050002091,Zygia longifolia,,,,,,,,48,Salvini,Salvini,Araceae,Anthurium salvinii,rama interna,3.5,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,,,0,,,0,0,0,0,0,,0,,0,0,1,0,0,0,0,-,,9,4,11,2,0,0,0,0,-,,si,si,si,0,Bueno,Regular,Malo,Bueno,-,,Bueno,Bueno,Bueno,R,0,0,0,0,-,,,0,,0,0,0,0,0,-,,0,0,,0,,Si,,,,,No está el arbol
129,-7.558.201,624.412,-75.58201,6.24412,Quebrada La Picacha,23,00111050002091,Zygia longifolia,,,,,,,,49,Salvini,Salvini,Araceae,Anthurium salvinii,rama interna,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,0,0,1,0,0,0,0,3,1,4,8,7,6,0,0,0,0,si,0,si,si,si,Si,Regular,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,B,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0,,Si,,,,,No está el arbol
